date,tweet_id,text,year,text_preprocessed,vader,subjectivity
2018-09-16 02:13:32+00:00,1.04e+18,"@womanfeeds foundation : maybelline
concealer : maybelline
eyeshadow pallete : 
mascara: maybelline
eyeliner : 
lip product : labiotte innisfree
powder : makeover
eyebrow : maybelline
blush : nars",2018,foundation  maybelline concealer  maybelline eyeshadow pallete  mascara maybelline eyeliner  lip product  labiotte innisfree powder  makeover eyebrow  maybelline,0.0,0.0
2018-09-15 13:20:18+00:00,1.04e+18,"@MyNameisAmreena Too Faced typical holiday palette, boring Nars blush palette, 4 Becca highlight minis, a natural filled Bobbi Brown palette. A couple of mask sets and a drunk elephant gift set.",2018,Faced typical holiday palette boring   palette Becca highlight minis natural filled Bobbi Brown palette couple mask sets drunk elephant gift set,0.7003,0.76
2018-09-14 19:22:41+00:00,1.04e+18,"@temptalia do you know of a cream blush similar to Nars orgasm, I checked the dupes on the site and everything is powder",2018,know cream  sI amilar  orgasm checked dupes site everything powder,0.0,0.0
2018-09-12 21:43:52+00:00,1.04e+18,Anyone tried the NARS liquid blush? How’d you like it?,2018,Anyone tried  liquid  How’d like it,0.3612,0.0
2018-09-11 16:22:34+00:00,1.04e+18,"@rickymartin The glossier cloud paint and the nars liquid blush, the only actual CREAM blush I have is in the hourglass sheer illume trio sorry if this is unhelpful",2018,glossier cloud paint  liquid  actual CREAM  hourglass sheer illume trio sorry unhelpful,-0.0772,0.6166666666666667
2018-09-11 01:31:39+00:00,1.04e+18,"Blush and Highlighter
Add healthy color and a subtle glow to your skin with a classic blush and highlighter. Nars and Becca have both created cult favorites that are must-haves for every kit.",2018,Blush Highlighter Add healthy color subtle glow skin classic  highlighter  Becca created cult favorites musthaves every kit,0.7579,0.3888888888888889
2018-09-10 13:52:08+00:00,1.04e+18,"family friendly beauty guru tutorial:
“I’m gonna be using the better than ˢᵉˣ mascara”
“so here’s my underwear draw, not going to show that 𝓱𝓮𝓱𝓮”
“nars ᵒʳᵍᵃˢᵐ blush”",2018,family friendly beauty guru tutorial “I gonna using better ˢᵉˣ mascara” “so here’s underwear draw going show 𝓱𝓮𝓱𝓮” “ ᵒʳᵍᵃˢᵐ ”,0.872,0.5
2018-09-10 08:56:32+00:00,1.04e+18,Nee cara liquid blush nars dupe💋,2018,Nee cara liquid   dupe💋,0.0772,0.0
2018-09-09 15:17:46+00:00,1.04e+18,"@maydaymindy9 For the past 20 years, I wanted a Nars blush, but refused to pay so much money for it. My daughter bought it for me for Christmas. I was was *thrilled*! Then it went missing. Twio months later, I found it in her makeup bag.",2018,past years wanted   refused pay much money it daughter bought Christmas *thrilled*! went missing Twio months later found makeup bag,-0.2942,0.24
2018-09-09 05:24:33+00:00,1.04e+18,@derisamich speaking of more makeup i dislike i got a nars blush palette forever ago and i never really used it much and started trying to use it more lately and it's so awful,2018,speaking makeup dislike got   palette forever ago never really used much started trying use lately awful,-0.6808,0.4666666666666666
2018-09-05 07:22:47+00:00,1.04e+18,self care is buying another nars blush on impulse!,2018,self care buying another   ampulse!,0.5411,0.0
2018-09-05 06:59:58+00:00,1.04e+18,i want nars exhibit a let me cry over a $30 blush,2018,want  exhibit let cry,-0.4215,0.0
2018-09-04 19:59:40+00:00,1.04e+18,@Amdrennan @anyabeIIa @JohnAndDoc86 Have you ever tried deep throat blush by Nars?,2018,ever tried deep throat,0.0,0.4
2018-09-04 17:02:17+00:00,1.04e+18,"@KCbklyn76 @Amdrennan You should use that palatte with Nars' ""orgasm"" blush and just make a whole sex color face 😂",2018,"use palatte ' ""orgasm""  make whole sex color face 😂",0.4404,0.4
2018-09-03 22:09:47+00:00,1.04e+18,I had an inkling and refrained from looking to confirm but today is the day I discovered my Nars orgasm &amp; Latina blush/bronzer duo does contain parabens. Please respect my privacy at this time.,2018,inkling refrained looking confirm today day discovered  orgasm  Latina bronzer duo contain parabens Please respect privacy tI ame,0.6597,0.0
2018-09-03 06:28:58+00:00,1.04e+18,I didnt know that nars have this kinky name for their blush 😍,2018,didnt know  kinky name  😍,0.4588,0.0
2018-09-02 21:08:27+00:00,1.04e+18,@TheSp00kyPilot @GlamLifeGuru Got the lash paradise mascara on my side 😍😍 And butter bronzer 🤷🏼‍♀️ annnnddd the NARS orgams blush .... oooops ? 🙄😇😇,2018,Got lash paradise mascara side 😍😍 butter bronzer 🤷🏼‍♀️ annnnddd  orgams   oooops  🙄😇😇,0.9451,0.0
2018-09-02 00:55:41+00:00,1.04e+18,"@cockamamied I bought the full size of the pinrose perfume, the dr jart cicapair serum, a nars liquid blush in torrid, and a pharmacy face mask!!! did you pick up anything?",2018,bought full size pinrose perfume dr jart cicapair serum  liquid  torrid pharmacy face mask!!! pick anything,0.0,0.55
2018-09-01 22:39:26+00:00,1.04e+18,So far the only thing I’ve bought is the nars blush in impassioned... I’ve resisted!,2018,far thing bought   ampassioned resisted!,0.0,1.0
2018-09-01 15:10:16+00:00,1.04e+18,"best makeup dupes ♡

-benefit kabrow = l’oréal paradise paris brow pomade

-nars creamy concealer = maybelline fit me 

-too faced bts = l’oréal paradise lash 

-mac velvet teddy = nyx euro trash 

-nars orgasm blush = sleek blush rose gold",2018,best makeup dupes ♡ benefit kabrow  l’oréal paradise paris brow pomade  creamy concealer  maybelline fit too faced bts  l’oréal paradise lash mac velvet teddy  nyx euro trash  orgasm   sleek  rose gold,0.959,0.5499999999999999
2018-08-30 16:14:55+00:00,1.04e+18,"So my makeup bag exploded whilst in my daily commute. Nars blush cracked all over my car and I have sparkles all over my face, I look like a piñata.",2018,makeup bag exploded whilst daily commute   cracked car sparkles face look like piñata,0.5859,0.0
2018-08-30 16:06:42+00:00,1.04e+18,"I don't know why people say that NARS orgasm blush looks good on everyone, because it looks like absolute crap on me 🙃",2018,know people say  orgasm  looks good everyone looks like absolute crap 🙃,0.4215,0.7666666666666666
2018-08-30 04:10:21+00:00,1.04e+18,"Whoever works at NARS HQ has gotta be on day 9273636829 without sex. First orgasm blush, now climax mascara? Sis we hear the cry for help.",2018,Whoever works  HQ gotta day without sex First orgasm  clI amax mascara Sis hear cry help,-0.1027,0.3333333333333333
2018-08-29 05:20:16+00:00,1.03e+18,"@PotataHed No he's not, because we're still 26 and debating the merits of the skirt of world peace and the perfect shade of Nars blush.",2018,not still debating merits skirt world peace perfect shade,0.7133,1.0
2018-08-28 15:15:43+00:00,1.03e+18,"@LVHOLLY97 First of all, Cloud Paint is not liquid blush, it's more of a cream blush. 

Liquid blushes are the benefit tints, ysl kiss and blush, cheek stain, Iglot AMC, and Body Shop 's Lip and Cheek stain or Nars' Liquid Blush",2018,First all Cloud Paint liquid  cream  Liquid es benefit tints ysl kiss  cheek stain Iglot AMC Body Shop 's Lip Cheek stain ' Liquid Blush,0.7003,0.3333333333333333
2018-08-27 21:28:37+00:00,1.03e+18,@flykick1231 @theBrittEffect Your undereye looks smooth and hydrated too! My Sacha buttercup tends to make me look dry sometimes but the highlight that comes in the Nars contour blush palette is really good!,2018,undereye looks smooth hydrated too! Sacha buttercup tends make look dry sometI ames highlight comes  contour  palette really good!,0.7333,0.5666666666666668
2018-08-27 16:46:35+00:00,1.03e+18,NARS forever got sexual makeup names lol Orgasm blush and Climax mascara,2018,forever got sexual makeup names lol Orgasm  ClI amax mascara,0.4215,0.7666666666666666
2018-08-24 17:22:32+00:00,1.03e+18,Nars orgasm will always be my fav blush,2018,orgasm always fav,0.4588,0.0
2018-08-24 03:11:22+00:00,1.03e+18,"@ohmybeautybank Blush: emina cheeklit cream blush, Nars Liquid blush
Esedow blm pernah coba nder",2018,Blush emina cheeklit cream   Liquid  Esedow blm pernah coba nder,0.0,0.0
2018-08-23 12:46:29+00:00,1.03e+18,@SarahPSmart @StottVanessa @AdeleAwright @griechux @staygorgeousLC @AndreaLeger1 anytime. And there is a new NARS setting powder in Orgasm as well - the famous peachy-pink-golden blush shade.,2018,anytI ame new  setting powder Orgasm well  famous peachypinkgolden  shade,0.2732,0.7272727272727273
2018-08-23 00:14:18+00:00,1.03e+18,"@megelison Lemme tell you, I also fell headfirst into the Nars counter and that contributed to the look as well. I roll my eyes every time but that damn Orgasm blush is so good.",2018,Lemme tell you also fell headfirst  counter contributed look well roll eyes every tI ame damn Orgasm  good,0.3182,0.6000000000000001
2018-08-22 03:02:20+00:00,1.03e+18,"@TriumphantBass Fav splurge blush: NARS
Fav affordable blush: e.l.f cosmetics (Sold at walmart/target) 
In general e.l.f. cosmetics are affordable and a nice place to start!",2018,Fav splurge   Fav affordable  elf cosmetics Sold walmarttarget general elf cosmetics affordable nice place start!,0.8439,0.75
2018-08-22 00:09:23+00:00,1.03e+18,"The mondayest Tuesday ever: I shattered both my NARS blush AND my naked eyeshadow palette today. Im about to have to start a Go Fund Me, ladies ya feel?!",2018,mondayest Tuesday ever shattered   naked eyeshadow palette today Im start Go Fund Me ladies ya feel!,-0.5255,0.4
2018-08-20 21:10:50+00:00,1.03e+18,"I am wearing ABH Liquid Lipstick in Craft, ABH Sundipped Glow Kit in Bronzed, Nars' blush in Seduction and L'oreal Voluminous Lash Mascara.",2018,wearing ABH Liquid Lipstick Craft ABH Sundipped Glow Kit Bronzed '  Seduction L'oreal Voluminous Lash Mascara,0.0,0.0
2018-08-19 22:37:07+00:00,1.03e+18,@MeiKirkpatrick @Mecca_Beauty I finally caved and bought the Hourglass primer... plus a new NARS blush and also finally trying their Radiant Creamy concealer!,2018,finally caved bought Hourglass prI amer plus new   also finally trying Radiant Creamy concealer!,0.5255,0.8181818181818182
2018-08-18 20:54:03+00:00,1.03e+18,"I just dropped my NARS blush in the toilet, how’s your day going?",2018,dropped   toilet how’s day going,0.0,0.0
2018-08-17 23:53:30+00:00,1.03e+18,@IvyKungu @AllyiahsFace Facts. Only reason I knew about the Nars org*sm blush turning into a loose highlighter was the trip. Actually that goes for most products 😂,2018,Facts reason knew  org*sm  turning loose highlighter trip Actually goes products 😂,0.1531,0.18461538461538463
2018-08-17 21:31:09+00:00,1.03e+18,Alright who stole my NARS orgasm blush rn ima be mad,2018,Alright stole  orgasm  rn ama mad,-0.296,1.0
2018-08-16 19:09:39+00:00,1.03e+18,Now that my daughter broke my favorite blush palette I’m on the market for a new one. Right now I’m looking at the @beautybakerie cocoa and chocolate palette and the @nars wanted one for dark skin. Any other suggestions ?,2018,daughter broke favorite  palette market new one Right looking cocoa chocolate palette wanted one dark skin suggestions,0.0516,0.597564935064935
2018-08-15 16:29:44+00:00,1.03e+18,@_katadams @nars It goes along with the deep throat blush I bought my daughter (and removed the label),2018,goes along deep throat  bought daughter and removed label,0.0,0.4
2018-08-14 19:06:52+00:00,1.03e+18,"@makeup_sug ✨IsaKnox cushion foundation
✨wetnwild blush (dupe for NARS)
✨NYX butter gloss
✨Maybelline tattoo studio brow gel",2018,✨IsaKnox cushion foundation ✨wetnwild  dupe  ✨NYX butter gloss ✨Maybelline tattoo studio brow gel,-0.3612,0.0
2018-08-14 15:58:23+00:00,1.03e+18,the first time u go to sephora w your other 13 yr old friends and giggle over NARS orgasm blush is a super pivotal moment,2018,first tI ame u go sephora w yr old friends giggle  orgasm  super pivotal moment,0.8689,0.5
2018-08-13 16:31:14+00:00,1.03e+18,"I left my makeup bag unattended and bitches deadass stole my NARS Taj Mahal blush, Ben bye banana powder, my RAIZIN and Swiss chocolate blush smh.  I hope karma gets u dirty bitch",2018,left makeup bag unattended bitches deadass stole  Taj Mahal  Ben bye banana powder RAIZIN Swiss chocolate  smh hope karma gets u dirty bitch,-0.875,0.4
2018-08-13 03:54:31+00:00,1.03e+18,"@jazayee_ NARS radiant longwear foundation, Nars radiant creamy concealer, Laura Mercier powder, precisely my brow pencil, Marc Jacob Tantastic bronzer, Nars orgasam blush, Anastasia x Ambrezy highlighter, fix plus, tartiest mascara, and your Gucci",2018,radiant longwear foundation  radiant creamy concealer Laura Mercier powder precisely brow pencil Marc Jacob Tantastic bronzer  orgasam  Anastasia x Ambrezy highlighter fix plus tartiest mascara Gucci,0.7351,0.8
2018-08-13 03:40:53+00:00,1.03e+18,"@alliesevdalis Tarte “shape tape”, Stila “kitten” eye shadow, Nars “ Laguna” bronzer, Urban Decay “naked pallets” (all of them), Nars “orgasm” blush, Becca “highlighters”, Too face “born this way” foundation, Laura Mercier “ translucent loose setting powder”",2018,Tarte “shape tape” Stila “kitten” eye shadow  “ Laguna” bronzer Urban Decay “naked pallets” all them  “orgasm”  Becca “highlighters” face “born way” foundation Laura Mercier “ translucent loose setting powder”,-0.6124,0.2230769230769231
2018-08-12 21:42:09+00:00,1.03e+18,"If NARS can put a mirror in their deluxe sample size of their Orgasm blush, every fucking makeup company has no room for complaint when it comes to adding a mirror into their palettes. Like... WTF? #makeup #wtf",2018,put mirror deluxe sample size Orgasm  every fucking makeup company room complaint comes adding mirror palettes Like WTF makeup wtf,-0.8415,0.78
2018-08-11 19:07:22+00:00,1.03e+18,"""I hate the sexy blush names NARS uses because how could I tell my grandma I'm wearing Orgasm"" is also a common complaint",2018,"""I hate sexy  names  uses could tell grandma wearing Orgasm"" also common complaint",-0.3612,0.65
2018-08-10 06:13:51+00:00,1.03e+18,also... orgasm by nars is THAT blush n when i die i want to be wearing that and if I’m not pls no open casket don’t embarrass my corpse like that... thx.,2018,also orgasm   n die want wearing pls open casket don’t embarrass corpse like that thx,-0.6369,0.5
2018-08-09 22:17:50+00:00,1.03e+18,The lady at Ulta today asked if I wanted a free Nars blush in the shade Orgasm. And I was like Orgasm?! Count me in 😂,2018,lady Ulta today asked wanted free   shade Orgasm like Orgasm! Count 😂,0.8398,0.8
2018-08-09 21:59:15+00:00,1.03e+18,well i have tried the famous nars orgasm blush...don't know why i didn't get it earlier.,2018,well tried famous  orgasm do know get earlier,0.2732,0.75
2018-08-09 21:01:39+00:00,1.03e+18,@Level51Labs I received an email today with my birthday month rewards.  When I click on the coupon for the $10 reward it shows the coupon for the NARS blush.  Can you resend the $10 birthday gift with the right code?,2018,receI haved email today birthday month rewards click coupon  reward shows coupon   resend  birthday gift right code,0.8658,0.5357142857142857
2018-08-09 16:35:48+00:00,1.03e+18,"@ShadyGrumio Hiya girl, which shade of the Nars liquid blush would you recommend for my skin tone please?",2018,Hiya girl shade  liquid  would recommend skin tone please,0.5859,0.0
2018-08-09 10:20:05+00:00,1.03e+18,You can NEVER add too much #Nars #Orgasm blush!!!!! #MakeupAddict 💋💄,2018,NEVER add much  Orgasm !!!!! MakeupAddict 💋💄,0.6083,0.2
2018-08-09 05:12:59+00:00,1.03e+18,liquid blush nars abis dong monang,2018,liquid   abis dong monang,0.0,0.0
2018-08-08 12:35:07+00:00,1.03e+18,All these years i thought NARS Orgasm blush wasn’t gonna show up on me so i been wearing super orgasm which is darker. Turns out Orgasm shows up fine🤷🏽‍♀️.,2018,years thought  Orgasm  wasn’t gonna show wearing super orgasm darker Turns Orgasm shows fine🤷🏽‍♀️,0.6908,0.6666666666666666
2018-08-08 08:22:55+00:00,1.03e+18,One of the reasons I wear full face makeup most days is because it's really easy to make me blush like a fire engine and no one can tell you're blushing when you're wearing #NARS natural radiant longwear foundation.,2018,One reasons wear full face makeup days really easy make  like fire engine one tell ing wearing  natural radiant longwear foundation,0.8464,0.5944444444444444
2018-08-08 04:38:54+00:00,1.03e+18,"@LyndaObst @emilynussbaum Great color, great name - a la Revlon’s nail color, I’m Not Really A Waitress. And that Nars blush color of course.",2018,Great color great name  la Revlon’s nail color Really Waitress   color course,0.8481,0.5666666666666667
2018-08-07 19:43:32+00:00,1.03e+18,Does ANYONE have rhe @NARSCosmetics Taj Mahal blush in stock!?!?! #tajmahal #narscosmetics #narsblush #nars,2018,ANYONE rhe Taj Mahal  stock!!! tajmahal cosmetics,0.0,0.0
2018-08-07 14:00:51+00:00,1.03e+18,"i m so tempted to buy nars liquid blush,,,, the torrid one looks pretty good ;__;",2018,tempted buy  liquid  torrid one looks pretty good __,0.7269,0.8
2018-08-06 00:25:07+00:00,1.03e+18,"@lunaryifan modern renaissance palette, dior foundation, bobbi brown concealer, benefit blush and lip tint, tarte lipstick, nars lipstick, lancôme mascara and primer, and more skskskks",2018,modern renaissance palette dior foundation bobbi brown concealer benefit  lip tint tarte lipstick  lipstick lancôme mascara prI amer skskskks,0.4588,0.3
2018-08-05 18:20:20+00:00,1.03e+18,"Mascara : bad gal bang de benefit
Bronzer : Laguna de NARS
Blush : Orgasm de NARS 
Highlighter : MAC soft and gentle 
Ral : sephora liquide",2018,Mascara  bad gal bang de benefit Bronzer  Laguna de  Blush  Orgasm de  Highlighter  MAC soft gentle Ral  sephora liquide,0.34,0.6055555555555555
2018-08-04 08:46:23+00:00,1.03e+18,@Bite_Sizzee Exactly how I felt lol I’m like tf asked for bite lipsticks 😕Ulta gave out Nars blush (orgasm) and Sephora was on bullshit,2018,Exactly felt lol like tf asked bite lipsticks 😕Ulta gave   orgasm Sephora bullshit,-0.2023,0.475
2018-08-03 23:56:46+00:00,1.03e+18,Also note to self: buy the Herbivore Lapis facial oil and Prism serum when you get more $$$ also the Nars liquid blush in Torrid bc it’s GORGEOUS,2018,Also note self buy Herbivore Lapis facial oil Prism serum get  also  liquid  Torrid bc GORGEOUS,0.694,0.45
2018-08-03 17:59:12+00:00,1.03e+18,"can we as a society stop naming makeup sexy names. i dont wanna walk into ulta and be like “can i get nars uhhhhhhhh orgasm blush/climax mascara?” or “yeah ive really been wanting to try the flesh FIRM FLESH THICK STICK foundation”

LIKE WHAT DO YOU PEOPLE WANT FROM ME",2018,society stop naming makeup sexy names dont wanna walk ulta like “can get  uhhhhhhhh orgasm clI amax mascara” “yeah really wanting try flesh FIRM FLESH THICK STICK foundation” LIKE PEOPLE WANT,0.8388,0.51875
2018-08-03 15:33:24+00:00,1.03e+18,Remember the client that came in the other day for NARS Madly blush and was absolutely livid when she found out we don’t currently carry it in store and threw a fit around the whole store before leaving HAHAHAHA SAME,2018,Remember client came day  Madly  absolutely livid found don’t currently carry store threw fit around whole store leaving HAHAHAHA,-0.6115,0.52
2018-08-03 10:55:08+00:00,1.03e+18,@KathleenLights1 The NARS liquid blush is one of the best blush formulas to ever hit the market!! 😍🙌,2018,liquid  one best  formulas ever hit market!! 😍🙌,0.8309,0.3
2018-08-03 04:45:43+00:00,1.03e+18,@KathleenLights1 Nars liquid blush girrrrlllll that stuff is not going anywhere when you slap it on your cheeks.. and its the only cream/liquid blush i can blend so easily on my cheeks,2018,liquid  girrrrlllll stuff going anywhere slap cheeks creamliquid  blend easily cheeks,0.4588,0.8333333333333334
2018-08-02 21:22:59+00:00,1.03e+18,last night i saw my boyfriend n he asked me if i was wearing my NARS orgasm blush n he was RIGHT and i have never been more impressed by a boy in my life,2018,last night saw boyfriend n asked wearing  orgasm  n RIGHT never ampressed boy life,0.0,0.3011904761904762
2018-08-02 07:42:30+00:00,1.02e+18,I got the nars orgasm blush at sephora yesterday and i am so obsessed with it! Its so subtle and cute,2018,got  orgasm  sephora yesterday obsessed it! subtle cute,0.3802,0.8333333333333334
2018-08-02 00:55:30+00:00,1.02e+18,I got a little free blush from NARS for my birthday called “blush super orgasm”. That is so weird to me. Imagine if we named men’s beauty products the same. “Giant orgasm beard pomade!”,2018,got little free   birthday called “ super orgasm” weird me Imagine named men’s beauty products same “Giant orgasm beard pomade!”,0.8833,0.6819444444444445
2018-08-01 17:44:06+00:00,1.02e+18,@KathleenLights1 I also love NARS liquid blush in the shade luster. A nice peach shade. I like these because it  stays on longer then most liquid/cream blushes.,2018,also love  liquid  shade luster nice peach shade like stays longer liquidcream es,0.8591,0.8
2018-08-01 13:10:39+00:00,1.02e+18,"@KathleenLights1 I’ve been using the cream blushes from Nars. It looks beautiful once applied but if you dont set it with a powdered blush, bake it underneath, AND use setting spray, it will last you maybe 1 hour",2018,using cream es  looks beautiful applied dont set powdered  bake underneath use setting spray last maybe hour,0.5994,0.5333333333333333
2018-08-01 04:36:33+00:00,1.02e+18,Makeup friends....this may be a stupid question but should i try nars orgasm blush? It looks amazing on everyone who wears it but i dont know it would look on my skintone....,2018,Makeup friendsthis may stupid question try  orgasm  looks amazing everyone wears dont know would look skintone,0.1027,0.95
2018-08-01 01:43:19+00:00,1.02e+18,"@lgadbery @SheLa9876 Too Faced has some clever names for their new Nudes collection:  Birthday Suit, Pout, Nip Slip, etc.
and, of course, NARS has the infamous Orgasm blush/nail/lip",2018,Faced clever names new Nudes collection Birthday Suit Pout Nip Slip etc and course  infamous Orgasm naillip,0.4588,0.7626262626262627
2018-07-31 06:14:29+00:00,1.02e+18,I want a blush palette. There isnt any decent ones. Except for nars which cost 90$. Is this a need or a want. But i neeeeeeeed blusher. Oh well.,2018,want  palette isnt decent ones Except  cost  need want neeeeeeeed er Oh well,0.4019,0.6666666666666666
2018-07-31 03:21:26+00:00,1.02e+18,@k_birdyyy Our birthday gift a few months ago was a mini NARS blush but this month is a mini Superhero mascara.,2018,birthday gift months ago mini   month mini Superhero mascara,0.4404,0.0
2018-07-30 22:10:11+00:00,1.02e+18,"Omg I just remembered I had a dream where I was with j* and felt SO uncomfortable!! And then he was like ""you're coming to my wedding right? I want the NARS blush palette as a gif!"" I was too scared to be like what and what??? So I smiled LOL LIKE BITHC I AINT GOT NO MONEY",2018,"Omg remembered dream j* felt uncomfortable!! like ""you coming wedding right want   palette gif!"" scared like what smiled LOL LIKE BITHC AINT GOT MONEY",0.9176,0.6089285714285714
2018-07-30 14:29:41+00:00,1.02e+18,"@gossmakeupartis other than NARS for “blush exhibit A” , what other brand would you recommend for under foundation?",2018,“ exhibit A”  brand would recommend foundation,0.3612,0.0
2018-07-30 06:27:17+00:00,1.02e+18,"@CarolineHirons @tgshepherdvan Yep. Recently a friend sent me some Nars blush and lipstick. They were freebies with purchase, and did not work with her dark skin. Nars didn’t feel it was necessary to offer anything other than white woman shades in their free with purchase rewards.",2018,Yep Recently friend sent   lipstick freebies purchase work dark skin  feel necessary offer anything white woman shades free purchase rewards,0.9274,0.49000000000000005
2018-07-29 23:13:21+00:00,1.02e+18,"@atleeeey the nars radiant longwear foundation, benefit’s galifornia blush, and jeffree star cosmetics thirsty palette!",2018,radiant longwear foundation benefit galifornia  jeffree star cosmetics thirsty palette!,0.75,0.0
2018-07-29 20:37:34+00:00,1.02e+18,Thanks to @ultabeauty and their bday gift of NARS Orgasm blush and I’m officially a blush gal💅🏽,2018,Thanks bday gift  Orgasm  officially  gal💅🏽,0.7003,0.2
2018-07-29 17:18:22+00:00,1.02e+18,"@CharmianNeary MAC lipsticks, NARS blush, YSL foundation. 😊",2018,MAC lipsticks   YSL foundation 😊,0.7184,0.0
2018-07-29 17:18:06+00:00,1.02e+18,"Lollll my mom is now the proud owner of the Morphe M510 brush, Maybelline Masterchrome Highlighter, And Nars Orgasm blush. Like whooo is she ??",2018,Lollll mom proud owner Morphe brush Maybelline Masterchrome Highlighter  Orgasm  Like whooo,0.6808,1.0
2018-07-29 17:16:51+00:00,1.02e+18,@JkissaMakeup  help. Do you have any cruelty free dupes for NARS Exhibit A and/or Taj Mahal blushes?? I want a really bright orange blush powder.,2018,help cruelty free dupes  Exhibit andor Taj Mahal es want really bright orange  powder,0.6801,0.8
2018-07-28 23:31:45+00:00,1.02e+18,Nars is exhibit A blush is the best thing to happen to me since getting my brows done,2018,exhibit  best thing happen since getting brows done,0.6369,0.3
2018-07-27 18:44:02+00:00,1.02e+18,Can NARS just be cruelty free again pls?? No one else makes a good true orange blush!,2018,cruelty free pls one else makes good true orange !,0.69,0.6833333333333335
2018-07-27 02:02:36+00:00,1.02e+18,Ya allah pengen nars liquid blush😭,2018,Ya allah pengen  liquid 😭,-0.4767,0.0
2018-07-26 23:53:21+00:00,1.02e+18,@ariellll16 when a guy says “ are you blushing ? “ you hit them with “ no bitch it’s just my nars blush in orgasm 😛”,2018,guy says “ ing  “ hit “ bitch   orgasm 😛”,-0.5859,0.0
2018-07-26 01:30:43+00:00,1.02e+18,@StonerDadYukhei I just want to show off my new Nars blush let me live,2018,want show new   let lI,0.0772,0.45454545454545453
2018-07-25 19:19:04+00:00,1.02e+18,I finally got my hands on the Nars Orgasm blush and girl I can see the hype I AM GLOWING 😍,2018,finally got hands  Orgasm  girl see hype GLOWING 😍,0.4588,1.0
2018-07-25 07:56:21+00:00,1.02e+18,"natural looking blush ; 
- glossier cloud plaint
- NARS orgasm 
- benefit dandelion blush
- milani baked blush 
- tarte amazonian clay glisten
- maybelline fit me blush 
- clinique pink pop
- becca snapdragon blush",2018,natural looking    glossier cloud plaint   orgasm  benefit dandelion   milani baked   tarte amazonian clay glisten  maybelline fit   clinique pink pop  becca snapdragon,0.7906,0.3666666666666667
2018-07-25 06:42:20+00:00,1.02e+18,NARS orgasm blush is * ___*,2018,orgasm  * ___*,0.0,0.0
2018-07-24 00:23:29+00:00,1.02e+18,"-&lt;&gt;face 👄 

-Fenty beauty foundation ($34)🌱 

-Nars blush ($30) 🌱

-ABHcream contour kit ($40) 🌱

-Maybelline super stay matte ink ($9) 🌱

Glossier lip gloss ($14) 🌱

Rimmel London stay matte powder ($4)🌱",2018,face 👄 Fenty beauty foundation 🌱    🌱 ABHcream contour kit  🌱 Maybelline super stay matte ink  🌱 Glossier lip gloss  🌱 RI ammel London stay matte powder 🌱,0.8271,0.6666666666666666
2018-07-23 19:46:50+00:00,1.02e+18,"Blush: NARS orgasm blush. Why: such a great shade. I love peach pinks, and this is amazing. Just the right amount of shimmer. Perfect pink to make me look like I’m not a vampire.",2018,Blush  orgasm  Why great shade love peach pinks amazing right amount shI ammer Perfect pink make look like vampire,0.9601,0.6809523809523809
2018-07-22 19:09:35+00:00,1.02e+18,"@guevara_maury @brianaa_21 Nars radiant longwear foundation, shape tape concealer/nars radiant concealer, rcma powder, hoola bronzer, milani baked blush 😊",2018,radiant longwear foundation shape tape concealer radiant concealer rcma powder hoola bronzer milani baked  😊,0.9042,0.0
2018-07-22 02:54:21+00:00,1.02e+18,@hellocezharaaa but nars actually has a blush called deep throat 💀,2018,actually  called deep throat 💀,0.0,0.25
2018-07-21 22:24:59+00:00,1.02e+18,Sometimes it's good to reserve like a 1/4 of ur checks for small stuff like this I promise you the Gucci belt will still be there or the NARS blush,2018,SometI ames good reserve like  ur checks small stuff like promise Gucci belt still,0.8481,0.5
2018-07-21 19:58:50+00:00,1.02e+18,@PaulinaArounna I got that last year from them for my birthday! This year I got the finest NARS blush I’ve ever seen 😂,2018,got last year birthday! year got finest   ever seen 😂,0.4926,0.06666666666666667
2018-07-21 06:03:55+00:00,1.02e+18,"@ChloeMorello Stila kitten, urban decay primer potion, nars orgasm blush and laguna bronzer!! I had all of those as a teenager and all were bought from watching YouTube tutorials 😅😊",2018,Stila kitten urban decay prI amer potion  orgasm  laguna bronzer!! teenager bought watching YouTube tutorials 😅😊,0.7494,0.0
2018-07-20 21:29:44+00:00,1.02e+18,"Fav. Lipstick - NARS Audacious, Foundation - lunasol &amp; Nars weightless, Powder - MAC mineral, Perfume - Gucci envy me ( alt. Ralph polo), Eyebrow - Mille pencil (&gt; used for 6) Cutepress liquid, Eyeliner - Clio pencil (got 4)/ Mistine pen/ MAC gel, Blush - essence/ chanel/NARS.",2018,Fav Lipstick   Audacious Foundation  lunasol   weightless Powder  MAC mineral Perfume  Gucci envy  alt Ralph polo Eyebrow  Mille pencil  used  Cutepress liquid Eyeliner  Clio pencil got  Mistine pen MAC gel Blush  essence chanel,0.4215,0.0
2018-07-20 18:04:58+00:00,1.02e+18,My nars liquid blush came in the mail and oOOOH IM IN LOVE,2018,liquid  came mail oOOOH IM LOVE,0.7125,0.6
2018-07-20 12:19:13+00:00,1.02e+18,"Blush is essential after some 18hr+ trip. To be specific, NARS Orgasm!",2018,Blush essential hr trip specific  Orgasm!,0.0,0.2125
